,ASIN,title,rating,review_count,price,product_type
135,B087QRW81Z,"Sceptre IPS 24-Inch Business Computer Monitor 1080p 75Hz with HDMI VGA Build-in Speakers, E248W-FPT, Machine Black",4.6,1134,119.97,monitor
136,B089BTLL9K,"Sceptre IPS 27-Inch Business Computer Monitor 1080p 75Hz with HDMI VGA Build-in Speakers, Machine Black 2020 (e275W-FPT)",4.6,1156,139.97,monitor
137,B07X5MWMDG,"Acer Predator XB273K Gpbmiipprzx 27"" UHD (3840 x 2160) IPS NVIDIA G-SYNC Compatible Monitor with VESA Certified DisplayHDR 400, Quantum Dot, 144Hz, DCI-P3 , Delta E<1 (Display Port & HDMI Port), Black",4.5,225,829.99,monitor
138,B07Z7ZWC6S,"MOUNTUP Triple Monitor Stand Mount - 3 Monitor Desk Mount for Computer Screens Up to 27 inch, Triple Monitor Arm with Gas Spring, Heavy Duty Monitor Stand, Each Arm Holds Up to 17.6 lbs, MU0006",4.4,4090,94.99,monitor
139,B08DYCZ7L9,"AOPEN 24CH2Y bix 23.8-inch Full HD (1920 x 1080) IPS Monitor 75Hz, 4ms (1 x HDMI & VGA Port), Black",4.5,346,90.99,monitor
140,B085HLDX1Z,"ASUS VL279HE 27” Eye Care Monitor, 1080P Full HD (1920 x 1080), IPS, 75Hz, Adaptive-Sync, FreeSync, HDMI D-Sub, Frameless, Slim, Wall Mountable, Flicker Free and Blue Light Filter,BLACK",4.5,157,147.8,monitor
141,B08D6SKVVN,"Lenovo Q24h-10 23.8-inch QHD (2560 x 1440) USB-C LCD Monitor, LED Backlit, AMD FreeSync, 75Hz, 4ms, 99% sRGB, Speakers, Low Blue Light, 66A8GCC6US Warm Gray",4.5,120,239.99,monitor
142,B07X4B9DBC,"Acer K202HQL Abi 19.5"" HD Monitor (HDMI & VGA port), Black, 19.5 Inch",4.5,1840,73.99,monitor
143,B08L3HSHQ4,Eyoyo Small Monitor 8 inch Mini HDMI VGA Display Screen 1280x720 High Resolution IPS Display Server Monitor for Computer/PC/Raspberry Pi w/Speakers/Remote Control/Wall Mount,4.8,7,89.99,monitor
144,B07MKZHR3P,"AV-Cables 12G 4K HD SDI BNC - BNC Cable Belden 4855R Mini RG59 (50ft, Black)",4.6,43,84.36,monitor
145,B00QRMFEAQ,MarCELL Cellular Temperature/Humidity Monitor (Verizon),4.6,299,189.0,monitor
146,B086ZZBPY9,"VIOTEK GFV27DAB 27-Inch Gaming Monitor | 144Hz 1440p 1ms | Color-Rich, HDR-Ready VA Panel, G-Sync-Compatible FreeSync Monitor | HDMI DP 3.5mm | Full-Motion Stand | 3-Year Warranty (VESA),Black",4.3,353,298.2,monitor
147,B08FJH5WWD,"AOC G2790VX 27"" Frameless Gaming Monitor, FHD 1920x1080, 1ms 144Hz, FreeSync Premium, 122% sRGB / 90% DCI-P3, VESA, 3Yr Re-Spawned Zero Dead Pixels, Black, 27 inch full hd",4.5,2427,249.99,monitor
148,B06XQJVXHL,"Loncevon- 7 inch Portable Small HDMI Monitor HD 1080P VGA Monitor ; Small HDMI Screen Server Monitor for PC/TV/Raspberry PI/Camera ; IPS 1024x600 Pixel, 178 Full Viewing, w/Speaker, Earphone Jack",4.4,641,59.99,monitor
149,B08BG3YVP5,"AOPEN 27HC5R Zbmiipx 27"" 1500R Curved Full HD (1920 x 1080) VA Gaming Monitor with Adaptive-Sync Technology, 240Hz, 1ms (Display Port & 2 x HDMI 1.4 Ports), Black",4.5,866,329.99,monitor
150,B07166SBNL,"Samsung Business SH850 Series 24 Inch QHD 2560x1440 Desktop Monitor for Business (In Black) with USB-C, HDMI, DisplayPort, 3-Year Warranty, TAA (S24H850QFN)",4.2,147,259.99,monitor
151,B088MKHW7M,"ASUS TUF Gaming VG27WQ1B 27” Curved Monitor, 1440P WQHD (2560 x 1440), 165Hz (Supports 144Hz), 1ms, Adaptive-sync/FreeSync Premium, Extreme Low Motion Blur, Eye Care, HDMI DisplayPort, HDR10",4.6,375,340.99,monitor
152,B087QRW81Z,"Sceptre IPS 24-Inch Business Computer Monitor 1080p 75Hz with HDMI VGA Build-in Speakers, E248W-FPT, Machine Black",4.6,1134,119.97,monitor
153,B089BTLL9K,"Sceptre IPS 27-Inch Business Computer Monitor 1080p 75Hz with HDMI VGA Build-in Speakers, Machine Black 2020 (e275W-FPT)",4.6,1156,139.97,monitor
154,B07BVW5TV5,Sceptre C275B-144R 27-Inch Curved Gaming Monitor 1920x1080p 144Hz AMD Freesync RTS-FPS DisplayPort HDMI DVI Metal Black,4.6,1122,279.0,monitor
155,B07TXM7K4T,"Sceptre 30-inch Curved Gaming Monitor 21:9 2560x1080 Ultra Wide Ultra Slim HDMI DisplayPort up to 200Hz Build-in Speakers, Metal Black (C305B-200UN)",4.6,5389,278.99,monitor
156,B00CMKOVMO,AOC e1659Fwu 15.6-Inch Ultra Slim 1366x768 Res 200 cd/m2 Brightness USB 3.0-Powered Portable LED Monitor w/ Case Black,4.2,5760,99.99,monitor
157,B08GL5DPJH,"ASUS ROG Strix XG32VC 31.5” Curved Gaming Monitor, 1440P WQHD (2560 x 1440), 170Hz, 1ms, Extreme Low Motion Blur Sync, FreeSync Premium Pro, HDMI DisplayPort USB 3.0 Type C, 125% sRGB, DisplayHDR 400",4.9,10,499.0,monitor
158,B01CX26WCW,Samsung S22F350FH 21.5-Inch FHD Monitor,4.4,715,119.95,monitor
159,B08L3HSHQ4,Eyoyo Small Monitor 8 inch Mini HDMI VGA Display Screen 1280x720 High Resolution IPS Display Server Monitor for Computer/PC/Raspberry Pi w/Speakers/Remote Control/Wall Mount,4.8,7,89.99,monitor
160,B08L3HSHQ4,Eyoyo Small Monitor 8 inch Mini HDMI VGA Display Screen 1280x720 High Resolution IPS Display Server Monitor for Computer/PC/Raspberry Pi w/Speakers/Remote Control/Wall Mount,4.8,7,89.99,monitor
161,B00QRMFEAQ,MarCELL Cellular Temperature/Humidity Monitor (Verizon),4.6,299,189.0,monitor
162,B01F6UTURM,"ViewSonic VA2759-SMH 27 Inch IPS 1080p Frameless LED Monitor with HDMI and VGA Inputs,Black",4.6,2233,149.99,monitor
163,B088TLQR3K,"Portable Monitor - KYY 15.6'' FHD 1080P Portable Laptop Monitor USB C HDMI Gaming Monitor Ultra-Slim IPS Display w/Smart Cover & Speakers, Plug&Play, External Monitor for Laptop PC Phone Mac Xbox PS4",4.8,130,149.99,monitor
164,B081DC1H7F,"Sceptre 32"" QHD 1440P 2560x1440 LED Monitor HDMI DisplayPort Up to 85Hz Build-in Speakers Blue Light Shift, Machine Black 2020 (E325W-2560AD)",4.5,509,249.97,monitor
165,B07VKPWYQ5,ViewSonic ELITE XG270QC Curved 27 Inch 1ms 1440p 165Hz FreeSync Premium Pro Gaming Monitor with VESA DisplayHDR 400 and Advanced Ergonomics for Esports,4.7,1103,443.41,monitor
166,B087QRW81Z,"Sceptre IPS 24-Inch Business Computer Monitor 1080p 75Hz with HDMI VGA Build-in Speakers, E248W-FPT, Machine Black",4.6,1134,119.97,monitor
167,B08KTN8KFH,"LG 32GN50T-B 32"" Class Ultragear FHD Gaming Monitor with G-SYNC Compatibility (Renewed)",4.6,37,219.99,monitor
168,B00FE690DI,"ASUS MB168B 15.6"" WXGA 1366x768 USB Portable Monitor,Black/Silver",4.1,2708,122.0,monitor
169,B08LCPKS6G,"ASUS TUF Gaming VG279Q1A 27” Gaming Monitor, 1080P Full HD, 165Hz (Supports 144Hz), IPS, 1ms, Adaptive-sync/FreeSync Premium, Extreme Low Motion Blur, Eye Care, HDMI DisplayPort",4.7,490,249.99,monitor
170,B07P619NXM,"ASUS VT229H 21.5"" Monitor 1080P IPS 10-Point Touch Eye Care with HDMI VGA, Black",4.5,681,194.99,monitor
171,B01FE09S2G,"Samsung Curved 1920x1080 HDMI VGA Monitor, White, 27""",4.6,260,255.11,monitor
172,B089BTLL9K,"Sceptre IPS 27-Inch Business Computer Monitor 1080p 75Hz with HDMI VGA Build-in Speakers, Machine Black 2020 (e275W-FPT)",4.6,1156,139.97,monitor
173,B07MKZHR3P,"AV-Cables 12G 4K HD SDI BNC - BNC Cable Belden 4855R Mini RG59 (50ft, Black)",4.6,43,84.36,monitor
174,B00QRMFEAQ,MarCELL Cellular Temperature/Humidity Monitor (Verizon),4.6,299,189.0,monitor
175,B08BC1M7RT,2021 Portable Monitor QLED Screen - NexiGo 15.6 Inch Full HD 1080P USB Type-C Computer Display with HDMI Type C Speakers for Laptop PC MAC PS4 Xbox Switch Included Black Smart Cover,4.1,38,159.0,monitor
176,B08BDWNC8Q,"Lenovo Q27h-10 27-Inch Monitor, QHD (2560 x 1440), IPS, LED Backlit, 16:9, AMD FreeSync, USB-C, 4-Side Borderless, 75Hz, 4ms Response Time, 99% sRGB, Tilt, HDMI, DP 1.2, Low Blue Light, 66A7GCC2US",4.3,76,329.99,monitor
177,B084KTZP7N,"SAMSUNG Business S24R356FHN SR35 Series 24 inch IPS Panel 1080p 75Hz 5 ms response time ultra-thin bezel design Computer Monitor for Business with VGA and HDMI, Black",4.7,505,149.99,monitor
178,B08CFXYXY3,"MSI Optix MAG270VC2 FHD 1800R Curvature 16:9 Aspect Ratio Non-Glare Super Narrow Bezel 1ms 1920 x 1080 165Hz Refresh Rate Tilt/Swivel/Height Adjustment AMD FreeSync 27"" Curved Gaming Monitor, Black",4.6,197,249.99,monitor
179,B08DV5BNGB,"Computer Monitor - AUZAI 21.5 inch 1080p FHD LED Computer Monitor for Business 75Hz 5ms with VESA Mounting Eye Care Anti Glare Panel Tilt VGA HDMI Port, Black",4.6,98,119.99,monitor
180,B083FMP35T,"Asus VP249QGR 23.8” Gaming Monitor 144Hz Full HD (1920 x 1080) IPS 1ms FreeSync Extreme Low Motion Blur Eye Care DisplayPort HDMI VGA,BLACK",4.8,1924,224.0,monitor
181,B087QRW81Z,"Sceptre IPS 24-Inch Business Computer Monitor 1080p 75Hz with HDMI VGA Build-in Speakers, E248W-FPT, Machine Black",4.6,1134,119.97,monitor
182,B07PV8XTNL,"Amazon Basics Computer Monitor TV Replacement Power Cord - 10-Foot, Black, 5-Pack",4.7,16223,29.74,monitor
183,B088D8JG3L,"Portable Monitor - KYY 15.6inch 1080P FHD USB-C Laptop Monitor HDMI Computer Display HDR IPS Gaming Monitor w/Premium Smart Cover & Screen Protector, Speakers, for Laptop PC MAC Phone PS4 Xbox Switch",4.6,360,149.99,monitor
184,B077SRKKHQ,"Sceptre E275W-19203R 27"" Ultra Thin 1080P LED Monitor 2X HDMI VGA Build-In Speakers, Metallic Black 2018",4.5,3050,139.97,monitor
185,B08M66HDCS,"Zissu's 15.8” Portable Monitor with Cover- Full HD 1080P HDR IPS Screen with 178° Full View, Lightweight & Portable Laptop Monitor with Dual USB-C Ports, Ideal for Laptop PC Switch PS4 Xbox",4.7,84,139.99,monitor
186,B086PK7C5K,"MSI 23.6"" Full HD 144Hz HDMI DP FreeSync Curved LED Gaming Monitor (Optix MAG241MVC)",4.9,42,282.0,monitor
187,B089BTLL9K,"Sceptre IPS 27-Inch Business Computer Monitor 1080p 75Hz with HDMI VGA Build-in Speakers, Machine Black 2020 (e275W-FPT)",4.6,1156,139.97,monitor
188,B08L3HSHQ4,Eyoyo Small Monitor 8 inch Mini HDMI VGA Display Screen 1280x720 High Resolution IPS Display Server Monitor for Computer/PC/Raspberry Pi w/Speakers/Remote Control/Wall Mount,4.8,7,89.99,monitor
189,B08L3HSHQ4,Eyoyo Small Monitor 8 inch Mini HDMI VGA Display Screen 1280x720 High Resolution IPS Display Server Monitor for Computer/PC/Raspberry Pi w/Speakers/Remote Control/Wall Mount,4.8,7,89.99,monitor
190,B00QRMFEAQ,MarCELL Cellular Temperature/Humidity Monitor (Verizon),4.6,299,189.0,monitor
191,B08BFG45CB,"ErGear Dual Arm Monitor Desk Mount Stand, Adjustable Gas Spring Double Monitor Mount, Swivel VESA Mount with C Clamp, Grommet Mounting For Most 17-27 Inch Flat Curved Computer Screens up to 14.3lbs",4.6,596,49.96,monitor
192,B087N4LQPN,"Alienware 25 AW2521HF 24.5 inch Gaming Monitor (Dark), Dark Grey- Dark Side of the Moon",4.8,616,442.0,monitor
193,B08GC62R8M,"IMLIB Triple Monitor Stand - Full Motion Articulating Gas Spring Monitor Mount for 3 Computer Screens Up to 27 inch, Each Arm Holds Up to 17.6 lbs",4.6,60,79.99,monitor
194,B0812DHWCJ,"Sceptre 34-inch Curved UltraWide 21: 9 Creative LED Monitor 2560x1080 Frameless HDMI DisplayPort Up to 100Hz, Machine Black 2020 (C345W-2560UN)",4.6,721,349.97,monitor
195,B00FE6DNM2,"ASUS VN279QL 27"" Full HD 1920x1080 DisplayPort HDMI VGA Ergonomic Monitor",4.6,905,189.99,monitor
196,B0855ZBPXD,"Dual Monitor Stand - Height Adjustable Gas Spring Double Arm Monitor Mount Desk Stand Fit Two 17 to 32 inch Screens with Clamp, Grommet Mounting Base, Each Arm Hold up to 19.8lbs",4.4,1634,59.99,monitor
197,B089BTLL9K,"Sceptre IPS 27-Inch Business Computer Monitor 1080p 75Hz with HDMI VGA Build-in Speakers, Machine Black 2020 (e275W-FPT)",4.6,1156,139.97,monitor
198,B07R5R9VR9,"LG 34GL750-B 34 Inch 21: 9 Ultragear Curved Wfhd (2560 X 1080) IPS 144Hz G-SYNC Compatible Gaming Monitor,Black",4.5,1112,449.99,monitor
199,B01ILWOEVO,HP 21.5-Inch Screen LED-Lit Monitor Black (V9E67AA#ABA),4.8,35,99.99,monitor
200,B08BRGVHTG,"Portable Monitor, Geoyeao 2020 Newest 15.6'' 1080P 178°IPS 60Hz USB Type-C/Mini HDMI Dual Computer/PC/Gaming Monitor, Compatible with Laptop/PC/PS4/Xbox/Switch/Phone/DSLR/TV Stick/DVD Player",4.6,372,129.99,monitor
201,B08FF3JQ28,"SAMSUNG 27-inch T35F LED Monitor with Border-Less Design, IPS Panel, 75hz, FreeSync, and Eye Saver Mode (LF27T350FHNXZA), Dark Blue Gray",4.6,109,179.99,monitor
202,B01GQP7NXO,"ViewSonic VA2452SM_H2 24 Inch Dual Pack Head-Only 1080p LED Monitors with DisplayPort DVI and VGA, Black",4.6,834,249.99,monitor
203,B08JGL3WWK,"Portable Monitor - BC Master 15'' 1080P 178° IPS 60Hz FHD Eye Care Screen USB-C Ultra Slim Utility Gaming Monitor with Type-C/Mini HDMI/Micro USB Port for Phone, Laptop, PC, MAC, Xbox PS3/4 More",5.0,1,189.99,monitor
204,B087QRW81Z,"Sceptre IPS 24-Inch Business Computer Monitor 1080p 75Hz with HDMI VGA Build-in Speakers, E248W-FPT, Machine Black",4.6,1134,119.97,monitor
205,B08L3HSHQ4,Eyoyo Small Monitor 8 inch Mini HDMI VGA Display Screen 1280x720 High Resolution IPS Display Server Monitor for Computer/PC/Raspberry Pi w/Speakers/Remote Control/Wall Mount,4.8,7,89.99,monitor
206,B00QRMFEAQ,MarCELL Cellular Temperature/Humidity Monitor (Verizon),4.6,299,189.0,monitor
207,B08FM2MXZC,"Sceptre Curved 27"" LED Monitor HDMI VGA up to 75Hz Build-in Speakers, Edgeless Machine Black 2021 (C278W-1920RN)",4.6,133,179.97,monitor
208,B01BX3FCJG,LG 24MP88HV-S 24-Inch IPS Monitor with Infinity Display 2.5mm Bezel,4.5,475,199.99,monitor
209,B06ZXZ3QBD,"Acer Predator XB271HU bmiprz 27"" WQHD (2560x1440) NVIDIA G-SYNC IPS Monitor, (Display Port & HDMI Port, 144Hz), Black",4.6,1352,499.99,monitor
210,B08LP22STD,"Trio Max Portable Monitor for Laptop, 14.1"" Full HD IPS Display, Dual or Triple Laptop Monitor Screen, Dual-Side Sliding, USB A/Type-C Plug and Play Monitor for 13”-17” Laptops(1x 14.1 Monitor)",4.5,86,299.0,monitor
211,B07KXHTRT5,"ASUS VG279Q 27"" Full HD 1080p IPS 144Hz 1ms (MPRT) DP HDMI DVI Eye Care Gaming Monitor with FreeSync/Adaptive Sync",4.6,849,298.53,monitor
212,B08JVNN6SJ,ViewSonic VA2256-MHD_H2 Frameless Dual Pack Head-Only 1080p IPS Monitors with HDMI DisplayPort and VGA for Home and Office Black,4.6,569,239.25,monitor
213,B087QRW81Z,"Sceptre IPS 24-Inch Business Computer Monitor 1080p 75Hz with HDMI VGA Build-in Speakers, E248W-FPT, Machine Black",4.6,1134,119.97,monitor
214,B089BTLL9K,"Sceptre IPS 27-Inch Business Computer Monitor 1080p 75Hz with HDMI VGA Build-in Speakers, Machine Black 2020 (e275W-FPT)",4.6,1156,139.97,monitor
215,B08G3MBQQT,"Sceptre IPS 27"" LED Gaming Monitor G-to-G 1ms HDMI DisplayPort up to 144Hz AMD FreeSync Premium Build-in Speakers, Edgeless Machine Black 2021 (E275B-FPN168)",4.6,43,249.97,monitor
216,B07R7636MH,LG 27GL650F-B 27 Inch Full HD Ultragear G-Sync Compatible Gaming Monitor with 144Hz Refresh Rate and HDR 10 - Black,4.6,1521,299.99,monitor
217,B08K1PB89R,"Mobile Pixels 12.5‘’ Trio (w/Kickstand) Portable Monitor for Laptops，Full HD IPS USB A/Type-C USB Powered On-The-Go Dual Screen, Plug and Play Mac Windows Nintendo Switch (One Trio Monitor (12.5""))",4.2,144,289.0,monitor
218,B08FSSKWV6,"AG Neovo MH-24 24 Inch IPS 1080p Bezel Less Ergonomic Monitor with HDMI, DisplayPort and Speakers, Height Adjustable, Pivot, Swivel and Tilt for Home and Office",5.0,4,159.0,monitor
219,B07X262MRK,"HUANUO Dual Monitor Mount Stand - Long Double Arm Gas Spring Monitor Desk Mount for 2 Screens 22 to 35 Inch Height Adjustable VESA Bracket with Clamp, Grommet Base -Each Arm Hold up to 26.4 lbs",4.6,1495,79.59,monitor
220,B07MKZHR3P,"AV-Cables 12G 4K HD SDI BNC - BNC Cable Belden 4855R Mini RG59 (50ft, Black)",4.6,43,84.36,monitor
221,B08L3HSHQ4,Eyoyo Small Monitor 8 inch Mini HDMI VGA Display Screen 1280x720 High Resolution IPS Display Server Monitor for Computer/PC/Raspberry Pi w/Speakers/Remote Control/Wall Mount,4.8,7,89.99,monitor
222,B08JQSBNYH,Acer KA272U biipx 27” WQHD 2560 x 1440 IPS Zero-Frame Monitor with 75Hz Refresh Rate and AMD Radeon FreeSync Technology (Display Port & 2 x HDMI 1.4 Ports) Black,4.1,7,249.99,monitor
223,B08FB7WFCT,"HUANUO Single Monitor Stand - Gas Spring Single Arm Monitor Desk Mount Fit 17 to 32 inch Screens, Height Adjustable VESA Bracket with Clamp, Grommet Mounting Base, Hold up to 19.8lbs",4.6,1029,32.99,monitor
224,B08F2BWX2V,"Lasitu Ultrathin&Ultralight Portable Monitor 15.6 Inch Full HD 1080P USB C Monitor with Type-C/HDMI Portable Screen for Laptop Mac PC Phone Xbox PS4 Switch, Smart Case & Screen Protector Included",4.3,344,129.99,monitor
225,B08HYJD9XD,"Portable Monitor 15.6'' Gaming Display Second Screen - 1080P IPS Computer Gaming Monitor, with HDMI USB C Port for PC Laptop PC Phone MacBook PS4 Xbox Nintendo Raspberry pi",4.5,207,135.99,monitor
226,B08FNW672V,"SAMSUNG 22-inch T35F LED Monitor with Border-Less Design, IPS Panel, 75hz, FreeSync, and Eye Saver Mode (LF22T350FHNXZA), Dark Blue Gray",4.6,266,99.99,monitor
227,B07L99L5KQ,"Samsung 24-Inch CRG5 144Hz Curved Gaming Monitor (LC24RG50FQNXZA) – Computer Monitor, 1920 x 1080p Resolution, 4ms Response, FreeSync, Game Mode, HDMI",4.6,1025,169.99,monitor
228,B087QRW81Z,"Sceptre IPS 24-Inch Business Computer Monitor 1080p 75Hz with HDMI VGA Build-in Speakers, E248W-FPT, Machine Black",4.6,1134,119.97,monitor
229,B07QR7KTG2,"MSI Full HD FreeSync Gaming Monitor 24"" Curved Non-Glare 1ms LED Wide Screen 1920 X 1080 75Hz Refresh Rate (Optix G241VC)",4.7,504,147.99,monitor
230,B07JKWH97B,"Huanuo Dual Monitor Stand Mount, Fully Adjustable LCD Monitor Desk Mount Fits 13"" to 27"" Computer Screens, Vesa 75 100, Each Arm Holds up to 17.6lbs",4.5,3510,27.99,monitor
231,B083W8PJPB,"SAMSUNG Business S22R350FHN 22"" 1920x1080, IPS panel, thin bezels, VGA/HDMI, Monitor, Black",4.7,1093,128.77,monitor
232,B08JVG1HMK,"LG 27"" 27MN60T-W Class FHD IPS Monitor (Renewed)",5.0,8,149.99,monitor
233,B089BTLL9K,"Sceptre IPS 27-Inch Business Computer Monitor 1080p 75Hz with HDMI VGA Build-in Speakers, Machine Black 2020 (e275W-FPT)",4.6,1156,139.97,monitor
234,B00QRMFEAQ,MarCELL Cellular Temperature/Humidity Monitor (Verizon),4.6,299,189.0,monitor
235,B08L3HSHQ4,Eyoyo Small Monitor 8 inch Mini HDMI VGA Display Screen 1280x720 High Resolution IPS Display Server Monitor for Computer/PC/Raspberry Pi w/Speakers/Remote Control/Wall Mount,4.8,7,89.99,monitor
236,B07MKZHR3P,"AV-Cables 12G 4K HD SDI BNC - BNC Cable Belden 4855R Mini RG59 (50ft, Black)",4.6,43,84.36,monitor
237,B07PX8JMJV,"LG 27UL550-W 27 Inch 4K UHD IPS LED HDR Monitor with Radeon Freesync Technology and HDR 10, Silver",4.6,261,346.99,monitor
238,B075KFPJ5C,"Acer Gaming Monitor 27” Curved ED273 Abidpx 1920 x 1080 144Hz Refresh Rate G-SYNC Compatible (Display Port, HDMI & DVI Ports) Black",4.4,1171,279.0,monitor
239,B086SPCFP7,"Portable Monitor - Upgraded 15.6"" USB-C Computer Monitor, 1080P Full HD IPS Panel, Ultra-Slim HDR Gaming Monitor, Stereo Speakers, OSD Menu, Type-C & HDMI Ports for PC Laptop Phone PS4 Xbox",4.7,128,179.99,monitor
240,B083K17XLF,"MSI 27” FHD (1920 x 1080) Non-Glare with Super Narrow Bezel 144Hz 1ms 16:9 HDMI/DP AMD Radeon FreeSync IPS Gaming Monitor (OPTIX G271), Black",4.7,102,264.0,monitor
241,B08B1QK2GJ,"Monitor Wall Mount - Gas Spring Arm Wall Mount Stand for 24 to 35 Inch Screen, Full Motion Adjustable Vesa Bracket, Hold 3.3 to 26.4lbs, Vesa 75 100 200",4.5,501,39.99,monitor
242,B087QRW81Z,"Sceptre IPS 24-Inch Business Computer Monitor 1080p 75Hz with HDMI VGA Build-in Speakers, E248W-FPT, Machine Black",4.6,1134,119.97,monitor
243,B07KGMQGDT,"Sceptre E255B-1658A 25"" 165Hz 144Hz 1ms AMD FreeSync gaming LED Monitor 2x HDMI 2.0 1x DisplayPort RTS FPS Build-in Speakers, Machine Black, Metallic Black",4.6,4909,179.97,monitor
244,B00N2L5CXO,"Dell S-Series 27-Inch Screen LED-Lit Gaming Monitor (S2719DGF); QHD (2560 x 1440) up to 155 Hz; 16:9; 1ms Response time; HDMI 2.0; DP 1.2; USB; FreeSync; LED; Height Adjust, Tilt, Swivel & Pivot",4.7,3054,509.0,monitor
245,B071S84ZW7,"ASUS ZenScreen MB16AC 15.6"" Full HD IPS USB Type-C Portable Eye Care Monitor,Black",4.3,1713,236.99,monitor
246,B0821X9H6Z,"HP 32f 31.5"" IPS LED FHD 1920 x 1080 Anti-Glare 5ms Response 60 Hz Refresh Rate HDMI VGA 16:9 Monitor - Black",4.5,36,265.0,monitor
247,B07NFK9XST,"Acer Nitro VG271U Pbmiipx 27"" WQHD (2560 x 1440) IPS AMD Radeon FREESYNC Gaming Monitor, 144Hz, VESA Certified Display HDR400, DCI-P3, (2 x HDMI 2.0 Ports & 1 x Display Port), Black",4.6,2867,359.99,monitor
248,B089BTLL9K,"Sceptre IPS 27-Inch Business Computer Monitor 1080p 75Hz with HDMI VGA Build-in Speakers, Machine Black 2020 (e275W-FPT)",4.6,1156,139.97,monitor
249,B00QRMFEAQ,MarCELL Cellular Temperature/Humidity Monitor (Verizon),4.6,299,189.0,monitor
250,B07MKZHR3P,"AV-Cables 12G 4K HD SDI BNC - BNC Cable Belden 4855R Mini RG59 (50ft, Black)",4.6,43,84.36,monitor
251,B08L3HSHQ4,Eyoyo Small Monitor 8 inch Mini HDMI VGA Display Screen 1280x720 High Resolution IPS Display Server Monitor for Computer/PC/Raspberry Pi w/Speakers/Remote Control/Wall Mount,4.8,7,89.99,monitor
252,B07K4QDNVX,"HP Newest 27"" Widescreen IPS LED Full HD (1920x1080) Monitor, 5ms Response Time, 10,000,000:1 Contrast Ratio, FreeSync, 2X HDMI and 1x VGA Input, 178° View Angle, 75Hz Refresh Rate, Natural Silver",4.6,494,167.98,monitor
253,B08G8M72ZG,"Huanuo Dual Monitor Stand - Height Adjustable Gas Spring Arm Swivel Monitor Desk Mount Fit Two 22 to 32 inch Computer Screen with C Clamp, Grommet Mounting Base, Each Arm Hold 4.4 to 26.5 lbs",4.7,15,49.59,monitor
254,B08DP6K1ZT,"Lenovo Legion Y25-25 24.5-inch FHD LCD Gaming Monitor, 16:9, LED Backlit, AMD FreeSync Premium, 240Hz, 1ms Response Time, 66AAGAC6US",4.6,124,318.99,monitor
255,B08CZJ6468,"Dual Monitor Wall Mount - Gas Spring Wall-Mounted Stand for 17 to 27 Inch Flat/Curved LCD Screen, Full Motion Adjustable Vesa Bracket, Hold up to 17.6lbs Each Arm",4.4,299,59.99,monitor
256,B085Y4HW8S,"ErGear 17”-32” Dual Monitor Desk Mount Stand Kit, Full Motion Gas Spring Arms with Clamp On/Grommet Mounting Base, Holds Two Computer Screens up to 19.84 lbs/Arm with 75/100mm VESA, Black",4.5,1132,49.97,monitor
257,B089BTLL9K,"Sceptre IPS 27-Inch Business Computer Monitor 1080p 75Hz with HDMI VGA Build-in Speakers, Machine Black 2020 (e275W-FPT)",4.6,1156,139.97,monitor
258,B08K1PB89R,"Mobile Pixels 12.5‘’ Trio (w/Kickstand) Portable Monitor for Laptops，Full HD IPS USB A/Type-C USB Powered On-The-Go Dual Screen, Plug and Play Mac Windows Nintendo Switch (One Trio Monitor (12.5""))",4.2,144,289.0,monitor
