ASIN,title,rating,review_count,price,product_type
B08KWBFY3W,Picun Bluetooth Headphones Wireless Sport Earphones Lightweight Magnetic Earbuds Sweatproof in Ear Earphones with Built-in Mic Wireless Bluetooth Headphones for Running Gym Workout,4.0,18,25.99,headphone
B07Y6G1XSS,"Otium Wireless Earbuds Bluetooth 5.0 Headphones Deep Bass 3D Stero Sound Mini Headsets 40H Total Playtime with Charging Case IPX7 Waterproof Built-in Mic Earphones for Work, Sports, Driving",4.2,8121,25.99,headphone
B07VT28R67,"ABKONCORE Shoker Gaming Headset with Noise Canceling Mic - PC Headset with Dynamic Sensory, 7.1 Surround Sound, Soft Memory Foam, RGB Light for PC, Laptop, Mac",4.4,948,22.99,headphone
B07WWG151L,"Wireless Earbuds, Vislla 5.0 Bluetooth Sport Headphones Stereo Bass Sound TWS Ear Buds Over Ear Sweatproof Headset 8 Hours Playtime Wireless Earphones with Mic & Charging Case for Running/Working Out",4.1,15213,29.99,headphone
B08HZ254V9,"Wireless Earbuds, Mpow MX1 Bluetooth Headphones w/Wireless Charging Case/USB-C Charge, 4 Mics Noise Reduction in Ear Headset, 35H Playtime/Hi-Fi Stereo/Touch Control, IPX8 Waterproof Sport Earphones",4.6,810,39.99,headphone
B08KDJQWBT,"[Apple MFi Certified] 2 Pack iPhone Headphones Adapter, Lightning to 3.5mm Headphone/Earphone Jack Adapter Dual Ports Charge Jack + Aux Audio Dongle Compatible with iPhone SE/11/XS/XR/X/8/7",3.7,145,10.95,headphone
B07ZHM6GTK,"USB C to 3.5mm Headphone Jack Adapter, USB Type C to 3.5mm Adapter Compatible with Pixel 4 3 2 XL, Samsung S10 S9 Plus Note 10, Pad Pro,Mate 30 20 Pro and More [2 Pack]",3.7,2069,8.99,headphone
B07FYWN3M5,"BlueFire Stereo Gaming Headset for Playstation 4 PS4 Over-Ear Headphones with Mic and LED Lights for Xbox One, PC, Laptop(Green)",4.3,5461,20.99,headphone
B08F294PSN,"Mpow EG10 Gaming Headset for PS4, PC, Xbox One,Switch -7.1 Surround Sound Headset with Microphone,Noise Cancelling,LED Light,Soft Earmuffs,Gaming Headphone with Microphone for PC Headset,Ps4 Headset",4.4,274,23.99,headphone
B07RL1B55Y,"Sleep Headphones Bluetooth, Voerou Wireless Headband Headphones Sports Sweatband with Ultra-Thin HD Stereo Speakers for Sleeping,Workout,Jogging,Yoga,Insomnia, Travel, Meditation",4.2,1461,19.99,headphone
B08M5GKBFR,"Wireless Neckband Headphone Bluetooth Headset 30H Playtime Support 64G TF Card Earbuds Built-in Mic Sports Headphone Waterproof Noise Cancelling for Audio Books/Video Conference(No Card) (A4, Black)",4.0,8,28.88,headphone
B08N471XGY,"2 Pack Lightning to 3.5 mm Headphone Jack Adapter,Apple MFi Certified iPhone Headphone Adapter Lightning to Audio Jack Aux Converter Compatible with iPhone 12 Mini/12 Pro/11/SE/X XR XS Max 8 7",4.4,45,8.99,headphone
B00Y1YD8PK,3.5mm Headphone Jack Splitter 3.5 Audio 5 Way 6 Port Female Connector Adapter Audio Earbuds Earphones Plug with 3.5mm Stereo Cable …,4.4,334,5.39,headphone
B07QWLP3HK,"Headphones Replacement Ear Pads,for Bose Quietcomfort QC15 QC25 QC35 35 ii (Black)",4.6,561,14.19,headphone
B08PBYT5CF,"(Apple MFi Certified) 2 Pack Lightning to 3.5 mm Headphone Jack Adapter, 2 in 1 Headphone Audio & Charger Compatible for iPhone 12/12Pro/11/XR/X/XS/8/7, Support Calling & Music Control Plug and Play",4.5,48,11.99,headphone
B06WP61H23,"Neewer NW-3000 Closed Studio Headphones, 10Hz-26kHz Lightweight Dynamic Headsets with 3 meters Cable, 3.5mm and 6.5mm Plugs, Low Noise for Appreciating Music, Watching Movies, Playing Games, Recording",4.5,1609,28.99,headphone
B08PK1XWYX,"Lightning to 3.5mm Headphone Jack Adapter, Apple MFI Certified iPhone Headphones Adapter Aux Dongle Cable Compatible with iPhone 12/11/X/8/7/SE-2Pack",4.6,3114,8.88,headphone
B07DG18J6X,"Bluetooth Headphones, AMORNO Foldable Wireless Neckband Headset with Retractable Earbuds, Sports Sweatproof Noise Cancelling Stereo Earphones with Mic",3.8,2377,33.97,headphone
B08KWBXC2R,"[Apple MFi Certified] Lightning to 3.5 mm Headphone Jack Adapter,3.5 mm Headphone Stereo Connector Compatible for iPhone 12/11 Pro/XS/XR/X 8 7/6 Plus iPad iPod,Suppoet Music Control&Calling",3.4,21,7.99,headphone
B08BJS1SNT,ADPROTECH Lightning Headphones Earphones Magnetic Earbuds in-Ear MFi Certified with Microphone Controller for Sports Workout Compatible with iPhone 12/ iPhone 11/Pro Max/Xr/Xs Max/X/8/7 Rose Gold,4.3,152,21.99,headphone
B083K9XTXD,AILIHEN HD50 Kids Headphones Volume Limited Safe 85dB Wired On Ear Childrens Headsets Lightweight for Boys Girls School Airplane Travel (Blue),4.3,187,8.99,headphone
B089ZRVWBQ,Earbuds 4 Pack Stereo Earphones with Microphone HiFi in Ear Earbud Headphones with Mic and Volume Control 3.5mm Plug Compatible Multiple Audio Devices 3.9 Ft White,3.9,202,9.97,headphone
B081YVJ6JG,"Mpow M5 Pro Bluetooth Headset with Microphone, Wireless Headphones for Cell Phone, Noise Canceling Headset with Charging Base for PC, Laptop, Truck Driver, Office, Call Center, Skype",4.1,780,34.99,headphone
B07DS5YSN7,Ralyin Bluetooth Headphones MP3 Player Wireless Earbuds Sport Headset Built in 8GB Memory Micro SD Card Storage Sweatproof Earphones for Running Gym Workout Walkman (Orange),4.0,985,36.99,headphone
B08599BPKP,Wireless Earbusds Bluetooth 5.0 Bluetooth Headphones 5-8 Hours Playtime IPX5 Waterproof TWS Stereo Headphones in-Ear Built-in Mic Headset Premium Sound with Deep Bass for Sport Black,3.4,104,42.99,headphone
B071X4L1J4,JBL E55BT Quincy Edition Wireless Over-Ear Headphones with One-Button Remote and Mic (Rose Gold),4.3,442,179.99,headphone
B07TMW7WF6,"Avantree HT380 Wireless Earbuds for TV, Sound Amplifier Headphones for Hearing Loss, Enhanced Volume, L/R Balance Control, Sound Mode, Safe & Easy, Support Your Own Buds, Ideal for Seniors",4.0,204,89.44,headphone
B01EX491VC,"Censi Music Headset Headphone Creative Cat Ear Stereo Over-Ear Game Gaming Bass Headset Noise Canceling Headband Earphone with MIC Rechargeable Port for Bluetooth 4.0 Device (White, Blutooth)",4.4,189,99.99,headphone
B07HZMTDJS,"SoMi Infinite Wireless Bluetooth Headphones, Over Ear Headset, Foldable, Adjustable, Comfortable Protein Earmuffs w/Built-in Mic and Wired Mode for Cell Phones/PC, Gaming, Gunmetal",4.5,91,29.99,headphone
B015R34PHS,Waterproof MP3 Player Swim Headphone - Submersible IPX8 Flexible Wrap-Around Style Headphones Built-in Rechargeable Battery USB Connection w/ 4GB Flash Memory & Replacement Earbuds - Pyle PSWP6BK,3.8,1410,41.73,headphone
B08S7HV2B5,[2 Pack] Headphone Adapter Compatible for 12/11/11pro/11 pro mas/XR Adapter [Audio+Charge+Call+Volume Control ] Dual Ports Adapter Splitter Compatible for XS/Xmax/XR/X/8/8p/7/7p,4.5,4793,9.99,headphone
B08P883R9J,"Earphones with Microphone, Vogek Earbuds with Mic and Powerful Bass Sound, Ergonomic Earphones with Noise Isolating and Call Controller for Exercise, Office, Compatible with iPhone, Android, PC",4.8,122,10.99,headphone
B08NYFBKPZ,XIBERIA W3 True Wireless Bluetooth Gaming Earbuds with Mic Headphones 50ms Low-Latency-IPX4 Water Resistant-Bluetooth 5.0 Auto Pairing-Touch Enabled-Long Battery Life-Game&Music Dual Mode Switch,4.0,18,25.99,headphone
B07C4Y1XM5,"SOMIC G951pink Gaming Headset for PC, PS4, Laptop: 7.1 Virtual Surround Sound Detachable Cat Ear Headphones LED, USB, Lightweight Self-Adjusting Over Ear Headphones for Girlfriend Women",4.5,734,59.99,headphone
B0898TJGVD,"LG TONE Free HBS-FN6 - True Wireless Bluetooth Earbuds with UVNano Wireless Charging Case, Hi-Fi Sound Solution by Meridian Audio, Dual Microphones in Each Earbud, and IPX4 Water Resistance - Black",4.4,280,146.99,headphone
B00KNPYAEY,"EPOS I SENNHEISER GAME ZERO Gaming Headset, Closed Acoustic with Noise cancelling microphone, Foldable, Flip-to-mute, Ligthweight, PC, Mac, Xbox One, PS4, Nintendo Switch, and Smartphone compatible.",4.4,1237,147.99,headphone
B08MZT1BPZ,"Mr Rex 2.5mm to 3.5mm Audio Cable Headphone Replacement Cord Nylon Braided Aux Cable Stereo Adapter for Bose 700 QuietComfort QC35II QC35 QC25 Headphones, JBL E45BT E55BT Headsets (10ft/3m, Black)",4.7,12,14.98,headphone
B08JKBMKDD,"Wireless Headphones for Boys,Girls,Women,Kids,Teens Yellow Bluetooth Headset for Smartphones/iPhone/iPad/Laptop/PC/TV Children Over Ear Gaming Headset with Mic&LED Light&Foldable (Pikachu Yellow)",4.5,37,27.99,headphone
B01L1IIF1A,Sennheiser HD 569 Closed Back Headphone,4.5,733,149.95,headphone
B08PC8MWMG,LLARIMIN(2Pack) for iPhone Headphone Adapter Dongle 3.5mm Jack for iPhone Converter Adapter for 12/11/7/7Plus/ 8/8Plus/SE/X/10/XR Pro Max Earphone Audio Aux Adapter for iPhone Connector Adapter,5.0,6,8.99,headphone
B08BND6KNF,"BASN Bsinger in Ear Monitor Headphones for Musician, Dual Dynamic Drivers Noise Isolating Earbuds with MMCX Inline Remote Mic Cable and Silver Plated Audio Cable (SPM-Brown)",4.6,88,54.99,headphone
B08G4YBKQF,"Wired Headphones with Microphone Noise Cancelling,in line Volume Control & Mute,Office Headset Stereo for skype Zoom Meetings,Comfort-fit Headset for Computer, buisness, Video Conference, Call Center",4.5,14,34.88,headphone
B08P5C4F9G,"True Wireless Earbuds, CHOETECH Bluetooth 5.0 Earbud for iOS Android TWS in-Ear Headphone USB C Quick Charging Stereo Touch Control Earphone for iPhone 12 Pro Max Mini 11 XR Xs X 8 Samsung S20 Note 20",4.7,39,31.98,headphone
B08M5MRZG6,"GEVO Replacement Headphone Headband Cover for AKGs, Senheiser, Sony,ATH,Audio-Technica,Shure,Panasonice,Headband Cushion Easy Installation No Tool Needed(Black)",4.3,11,12.95,headphone
B07PB93C96,"3.5mm Headphone Jack Audio Adapter Fast Charge Splitter,3 in 1 Headphone and Charger Audio Adapter Splitter for Phone SE/11/XS/MAX/8/8P/7/7P-(White)",3.7,751,14.99,headphone
B084MDF5Z1,"Mpow Kids Headphones, Bluetooth 5.0 Headphones with Cat Ear, 85dB/95dB Volume Limiting, Wireless Foldable Headset with Mic, LED Lights, 14H Playing Time for iPhone/iPad/Kindle/Laptop/Travel/School",4.4,328,29.99,headphone
B087WKLBGJ,"AUKEY True Wireless Earbuds, Bluetooth 5 Headphones, USB-C Quick Charge, IPX5 Waterproof, 25H Playtime, One-Step Pairing, Hi-Fi Stereo Earphones for iPhone and Android",3.6,10183,15.99,headphone
B000GH2QYK,Panasonic Clip Headphones Blue RP-HZ47-A (Japan Import),4.3,695,10.99,headphone
B088CYMKQC,"Headphone Jack Adapter for iPhone Xs/Xs Max/XR/8/8 Plus/X/7/7 Plus, Audio & Charger & Call & Volume Control Cable for iPhone,2 in 1 Splitter Adapter,Support All iOS System (Silver)",3.8,210,8.99,headphone
B0865PFFW4,"Waterproof Bone Conduction Headphones for Swimming, IPX8 Open-Ear MP3 Player Wireless Sport Earphones Headset Built-in 8GB Flash Memory for Running, Diving Water, Gym, Spa，Black",3.8,147,65.99,headphone
B08LPXBXZT,COWIN Apex Pro Active Noise Cancelling Earbuds Bluetooth Headphones True Wireless Earbuds with Mic Bluetooth Earbuds 5.0 Immersive Sound Clear Call IPX5 25H for Sports/Travel/Work - Black,4.8,198,69.99,headphone
B0897KS814,"Aux Headphones/Earphones/Earbuds 2 Pack, 3.5mm Wired in-Ear Stereo Headphones with Mic and Remote Control for Galaxy S10 S9 S8 S7 S6 S5 Edge + Note 6 7 8 9 and More Android Devices (White)",3.4,257,9.99,headphone
B08HK19FR2,"Headphone Extension Cable 6.6FT, Anbear Gold Plated 3.5mm Stereo Audio Cable(Hi-Fi Sound) Male to Female Nylon Braided Audio Cord Extension Cable Compatible with iPad,Smartphones,Tablets,Media Players",4.1,43,5.99,headphone
B07CDZD8B7,"Marshall Major III Bluetooth Wireless On-Ear Headphones, Black - New",4.5,6377,139.95,headphone
B07MDN9TSS,"Elepinter Kids Headphones with 85dB Volume Limited Hearing Protection with Mic, Tangle-Free Cord, Wired On-Ear Headphone for Children Toddler Teens Blue/Green",4.4,142,10.89,headphone
B081N8GTM7,"Airpods Pro Leather Case,Hiram Crazy Horse Cowhide Leather Portable Travel Case for Airpods Pro,Headphone Cases for AirPods Pro Charging Case(Blue)",4.7,897,13.99,headphone
B08RYG6KJD,"USB C to 3.5mm Headphone Jack Adapter,Type C Fast Charge with Audio Aux Splitter Earphone Adaptor Compatible with Pixel 5 4 3 2 XL,Galaxy S20 Ultra Z Flip S20+ S10 Plus Note 20 5G Note 10-T05",3.6,4,11.98,headphone
B082YQ3ZQ7,"Aztine MP3 & Bluetooth 2 in 1 Bone Conduction Headphones for Swimming, IPX8 Level Underwater 3 Meters Waterproof, 8 Hours Play with 16GB Memory",3.3,97,59.99,headphone
B0888CRY8S,"MOCREO Headphone Stand, RGB LED PS4 Gaming Headset Stand with USB Charger Gifts for Gamer Desk Headset Hanger for iPhone",4.4,65,28.99,headphone
B08Q7CWRB4,"2 Pack Apple Lightning to 3.5 mm Headphone Jack Adapter, Connector Aux Audio Earphones/Headphone Dongle Stereo Cable for iPhone 7/7 Plus/8/8 Plus/X/Xs Xs Max/XR/11/12 Mini/12 Pro Max Support iOS 13",4.8,24,9.98,headphone
B08DNK7CNF,"Wireless Earbuds, Otium Bluetooth Stereo Earbuds, Touch Control Deep Bass Bluetooth Headphones, Volume Control/Bluetooth 5.0/ IPX7 Waterproof/Support Single &Twin Mode, for Work/Travel-Black",4.3,1118,19.98,headphone
B08H8KV3B1,"Noise Cancelling Headphones, Cystereo Lava, 40dB Reduction, Hi Res Audio, aptX HD, 40H Playtime, Deep Bass, Multiple Modes, 5 Built-in Mics, Bluetooth 5.0, Over Ear Wireless Headset for Work, Travel",4.6,107,67.99,headphone
B07ZF8893F,"Bluetooth Headphones – Dual Drivers Wireless Earbuds, Balanced Armature, 0.4"" Dynamic Driver, Superb HiFi Stereo, 12H Battery, Noise Cancelling, Sweatproof, in-Ear Headphones with Built-in Mic",4.3,73,23.99,headphone
B07Q29QQYK,Replacement Ear Cushion Pads Cover Compatible with Beats Studio 2.0 Wireless/Wired and Studio 3.0 Over Ear Headphones only by Dr.DRE-1 Pair(Floral Black),4.6,1243,16.98,headphone
B08G44GDM2,"USB Headsets with Microphone Computer Headset with Mute Function, PC Headphones with Retractable Microphone Noise Canceling, All Day Comfort for Meetings/Call Center/School",4.4,17,26.99,headphone
B0814RZZ2J,"ONIKUMA Gaming Headset for PS5, PS4, Xbox Series X|S & Xbox One Games, PC Gaming Headphone with 7.1 Surround Sound, Noise Canceling Mic- for Playstation 5, Mac, Nintendo Switch, Mobile (Black)",4.4,3224,28.55,headphone
B01K3WYNKC,"CableCreation Headphone Extension Cable, 90 Degree TRRS 3.5mm Male to Female Audio Extension Cable 4-Conductor(Microphone Compatible), 6 Feet",4.5,1991,8.09,headphone
B08K8DCLB1,Headphone Adapter for Phone Earphone 3.5mm Jack AUX Cable Audio Adaptor Splitter for iPhone 11/11Pro/8/8Plus/7/7Plus/X/XR/XS Max Music Splitter Earphone Dongle Headset Cable Convertor Support All iOS,4.7,10,9.99,headphone
B08MPV8P9Q,"[Apple MFi Certified] 2 Pack iPhone Headphones Adapter, Lightning to 3.5mm Headphone/Earphone Jack Aux Audio Adapter Dongle Connector for iPhone 11/XS/XR/X/8/7/SE/iPad, Support iOS 13 and More -Black",3.0,10,8.99,headphone
B08F942L47,"Bluetooth Earbuds True Wireless Headphones, Long Playtime HiFi Loud Sound Touch Control LED Battery Display USB-C in Ear Earphones TWS Stereo Built in Mic Headset Deep Bass for iPhone Android",3.9,43,20.23,headphone
B07MJVPJ39,"NUBWO N12 Gaming Headset & Xbox one Headset & PS4 Headset,3.5mm Surround Stereo Gaming Headphones with Mic Soft Memory Earmuffs for PC,Laptop, PS3, Video Game with Flexible Microphone Volume Control",4.3,1456,22.99,headphone
B08279WBMM,USB C to 3.5 mm Headphone Jack Adapter with Fast Charging 2-in-1 USB Type C to 3.5mm Audio Adapter Compatible with Pixel 4 3 2 XL/Samsung Note 10/10+/iPad Pro2018/ Huawei/ Xiaomi/ HTC/ OnePlus,3.9,504,15.99,headphone
B083FD4TBS,"USB C Headphones HiFi Stereo in Ear Earbuds Type C Earphones with Microphone Bass Earbud with Mic and Volume Control Compatible with Google Pixel 4/3/2/XL,iPad Pro 2020,Sony XZ2 Pro",4.2,663,15.99,headphone
B00CZ1WDLG,Monster NCredible NTune On-Ear Headphones Candy Red,4.3,745,43.99,headphone
B0889XPKSM,"Bluetooth Headphones, Louise&Mann Wireless Headphones Over-Ear, Stereo Headset with Microphone, Soft Earmuffs, Bag for Transport for Phones/Tablets/PC (Black/Blue)",4.4,471,17.99,headphone
B089LGQLXQ,GEVO Upgraded Replacement Ear Pads for Bose QC25 Headphones- Cushions kit Also Fit QuietComfort2/15/35&35ii/Ae2/Ae2i/Ae2w and SoundLink 1&2/SoundTrue 1&2(Over-Ear)(Sky-Blue mats),4.5,221,15.95,headphone
B07GB76D89,Dual 3.5mm Male to 3.5mm Female Airplane Headphone Adapter Gold Plated (2 Pack),4.4,246,2.99,headphone
B08PB8NC83,"Sleep Headphones Bluetooth 3D Eye Mask, Boodlab 3D Wireless Sleeping Headphones Sleep Mask with Ultra-Thin HD Stereo Speakers Washable Adjustable for sleeping Side Sleepers Air Travel Yoga, Meditation",4.6,22,24.99,headphone
B076JFDWL7,XUNMEJ Watch Stand Compatible for Apple Phone Dock Stand Station Headphones Stand Headset Dock for Apple Watch Series 2/1 AirPods Phone Xs X Max XR 7 7plus 6s 6plus iPad (Silver),4.4,51,36.97,headphone
B07X9WK1SR,"eKids Star Wars Ep 9 Wireless Bluetooth Portable Kids Headphones with Microphone, Volume Reduced to Protect Hearing Rechargeable Battery, Adjustable Kids Headband for School Home or Travel, B50",4.2,46,28.08,headphone
B08R73ZBZ9,"Wired in-Ear Stereo Noise Cancellation Earbuds/Earphones/Headphones,Built-in Microphone & Volume Control, Compatible with iPhone 12/11/11Pro/MAX/X/XS/XR/7/8P/iPod-01",2.0,18,12.99,headphone
B08FRDZ5SM,"USB Headset with Microphone, Computer Headphones for Laptop, Lightweight PC Call Center Headset for Phone Work, Business Wired headsets 270 Degree Boom Mic, in-line Control with Mute for Skype, Mac",4.3,468,23.99,headphone
B0002KR14Q,1/4-Inch Stereo Headphone Extension Cord 25 feet Coiled,4.4,88,10.12,headphone
B08CZ6J9H5,"ZIUMIER Z30 Pink Gaming Headset for PS4, PS5, Xbox One, PC, Wired Over-Ear Headphone with Noise Canceling Microphone, LED Flowing RGB Light, 7.1 Surround Sound,Comfortable Earmuffs",4.3,253,33.99,headphone
B00I2T1OO2,Sony MDR-E9LP In-Ear only Headphones - Black,4.6,105,8.99,headphone
B086953YKC,"Wireless Earbuds, Bluetooth 5.1 Wireless Headphones Sport Bluetooth Earphones in Ear Noise Cancelling Earbuds with Mic[Deep Bass], IP7 Waterproof, 40H Playtime Headset with Charging Case[New Upgraded]",4.5,1497,33.99,headphone
B07S4D8M34,"Wireless Earbuds, [2020 CES Award] EarFun Free Bluetooth 5.0 Earbuds with Wireless Charging Case, USB-C Quick Charge, IPX7 Waterproof in-Ear Wireless Headphones, Deep Bass, 30H Playtime",4.3,12476,39.99,headphone
B08LPCB377,"USB Headset Computer Headphone with Microphone Noise Cancelling, Lightweight PC Headset Wired Headphones, Comfort-fit Office Headset for Skype, Webinar, Cell Phone, Call Center Right/Left Ear,",4.4,18,29.99,headphone
B08P1DV17X,"[Apple MFi Certified] JDL iPhone 3.5mm Headphone Jack Adapter, Lightning to 3.5mm AUX Audio Stereo Headphone Connector Compatible for iPhone 12/11/XS/XR/X 10 8 7, iPad, Support Music Control+Calling",4.1,6,5.99,headphone
B073WRJ44V,"TriLink Stereo Audio Adapter [Gold-Plated Pure Copper ] 6.35mm (1/4 inch) Male to 3.5mm (1/8 inch) Female Headphone Jack Plug, 3 Pack",4.7,2935,7.99,headphone
B08BQZ897S,Artiste Second Headphones (Dont Buy This Unless You Already Have Artiste Transmitter),4.5,21,45.59,headphone
B08K94VRRS,"Wireless Earbuds, Chstarina Bluetooth 5.0 True in Ear Headphones, IP7 Waterproof 150H Playtime Noise Cancelling Wireless Earphone with 3500 mAh Charging Case, Stereo Sound TWS Headset for Sports",5.0,1,49.99,headphone
B07YDXW1BL,"Bluetooth Headphones, BesDio Wireless Earphones Bluetooth 5.0 AptX HD Audio Magnetic Wireless Earbuds with CVC 6.0 Noise Cancellation Bulit-in Mic 14 Hours Play time, IPX6 Waterproof",3.9,75,6.99,headphone
B08MWKVVZB,"Mini Wireless Earbuds, Earphone with Charging Case Bluetooth 5.0 Headphones Intelligent Touch On-Ear Earbuds Hi-Fi Stereo Waterproof Headsets with Built-in Mic, Compatible with Apple/Android",3.0,2,19.99,headphone
